user_id,nama,usia,jenis_kelamin,kota_asal,segmen,preferensi_kategori,budget_per_trip,tipe_akomodasi,jumlah_trip,member_sejak,rating_rata_rata,is_active
USR01490,Wisatawan_01490,58,Perempuan,Bekasi,Solo Traveler,Bahari|Kuliner|Petualangan|Sejarah,3723203,Villa,18,2023-08-26,3.97,False
USR01491,Wisatawan_01491,54,Laki-laki,Semarang,Honeymoon,Edukasi|Alam|Sejarah,7277143,Budget,4,2025-06-03,4.42,True
USR01492,Wisatawan_01492,21,Laki-laki,Denpasar,Solo Traveler,Pantai|Sejarah|Gunung,4530938,Budget,16,2025-09-05,4.13,True
USR01493,Wisatawan_01493,32,Perempuan,Medan,Group Tour,Sejarah|Kuliner|Petualangan,6011539,Midrange,4,2023-03-26,4.37,True
USR01494,Wisatawan_01494,41,Perempuan,Tangerang,Group Tour,Pantai|Edukasi,1968179,Villa,21,2022-06-20,4.36,True
USR01495,Wisatawan_01495,37,Perempuan,Bandung,Group Tour,Alam|Petualangan,6368445,Hostel,22,2024-07-31,4.68,False
USR01496,Wisatawan_01496,45,Laki-laki,Semarang,Solo Traveler,Alam|Budaya|Pantai,4943190,Luxury,11,2023-09-29,4.8,False
USR01497,Wisatawan_01497,46,Laki-laki,Bekasi,Honeymoon,Alam|Sejarah|Kuliner,6009027,Midrange,26,2023-04-12,4.71,True
USR01498,Wisatawan_01498,45,Perempuan,Makassar,Family,Petualangan|Budaya|Bahari,7068753,Hostel,11,2024-06-30,3.58,False
USR01499,Wisatawan_01499,58,Perempuan,Medan,Honeymoon,Pantai|Petualangan,6563787,Midrange,28,2025-01-26,3.68,True
USR01500,Wisatawan_01500,36,Perempuan,Balikpapan,Family,Religi|Alam|Petualangan,10582065,Midrange,25,2024-05-06,4.42,False
USR01501,Wisatawan_01501,19,Laki-laki,Makassar,Backpacker,Gunung|Edukasi|Sejarah|Petualangan,665811,Villa,27,2024-09-16,4.3,False
USR01502,Wisatawan_01502,21,Laki-laki,Surabaya,Backpacker,Edukasi|Bahari|Petualangan,1625856,Hostel,23,2023-05-07,4.99,True
USR01503,Wisatawan_01503,30,Perempuan,Tangerang,Backpacker,Alam|Religi,862574,Midrange,23,2023-10-30,4.69,True
USR01504,Wisatawan_01504,58,Laki-laki,Denpasar,Solo Traveler,Budaya|Pantai,2138706,Midrange,17,2024-09-16,3.84,False
USR01505,Wisatawan_01505,39,Perempuan,Denpasar,Family,Petualangan|Bahari|Pantai|Kuliner,10215607,Villa,12,2022-07-22,3.75,True
USR01506,Wisatawan_01506,50,Laki-laki,Surabaya,Family,Bahari|Kuliner|Sejarah|Budaya,8196959,Luxury,26,2024-08-12,3.57,False
USR01507,Wisatawan_01507,34,Perempuan,Makassar,Honeymoon,Religi|Sejarah|Budaya|Petualangan,6976261,Midrange,28,2025-09-08,3.67,True
USR01508,Wisatawan_01508,27,Perempuan,Yogyakarta,Solo Traveler,Gunung|Religi|Bahari|Petualangan,3894662,Hostel,25,2024-12-17,3.86,True
USR01509,Wisatawan_01509,59,Laki-laki,Jakarta,Family,Bahari|Edukasi,11208843,Hostel,22,2025-03-02,4.73,False
USR01510,Wisatawan_01510,40,Laki-laki,Padang,Backpacker,Edukasi|Petualangan,1873749,Midrange,27,2025-11-19,3.88,True
USR01511,Wisatawan_01511,20,Laki-laki,Semarang,Solo Traveler,Bahari|Edukasi|Budaya|Religi,6607662,Villa,29,2024-10-31,4.0,True
USR01512,Wisatawan_01512,37,Laki-laki,Depok,Backpacker,Petualangan|Religi,575002,Hostel,17,2024-07-06,4.27,True
USR01513,Wisatawan_01513,45,Perempuan,Makassar,Honeymoon,Sejarah|Alam|Bahari,2944937,Hostel,2,2023-02-20,3.82,True
USR01514,Wisatawan_01514,62,Laki-laki,Tangerang,Backpacker,Bahari|Gunung|Pantai|Sejarah,1496380,Luxury,8,2022-07-05,4.39,True
USR01515,Wisatawan_01515,52,Perempuan,Pekanbaru,Solo Traveler,Petualangan|Edukasi|Budaya|Bahari,5713926,Villa,2,2024-05-27,4.99,True
USR01516,Wisatawan_01516,48,Laki-laki,Pekanbaru,Group Tour,Gunung|Alam|Religi,7397842,Midrange,9,2024-01-03,3.85,True
USR01517,Wisatawan_01517,64,Perempuan,Denpasar,Group Tour,Budaya|Alam|Edukasi,6033598,Midrange,27,2022-12-30,4.47,False
USR01518,Wisatawan_01518,28,Laki-laki,Bekasi,Group Tour,Budaya|Gunung,3475230,Villa,16,2025-12-13,4.09,True
USR01519,Wisatawan_01519,54,Laki-laki,Denpasar,Family,Bahari|Kuliner|Budaya|Gunung,5892433,Budget,2,2025-06-18,3.52,True
USR01520,Wisatawan_01520,29,Laki-laki,Denpasar,Backpacker,Petualangan|Religi|Edukasi|Kuliner,534136,Budget,2,2025-12-13,4.26,False
USR01521,Wisatawan_01521,63,Laki-laki,Depok,Solo Traveler,Alam|Kuliner,2520916,Luxury,13,2025-08-06,3.93,True
USR01522,Wisatawan_01522,53,Laki-laki,Yogyakarta,Honeymoon,Edukasi|Bahari,4178689,Budget,26,2023-05-31,3.91,True
USR01523,Wisatawan_01523,30,Perempuan,Pekanbaru,Honeymoon,Sejarah|Gunung|Pantai|Religi,4094848,Midrange,24,2026-01-09,4.19,False
USR01524,Wisatawan_01524,29,Perempuan,Semarang,Backpacker,Edukasi|Petualangan|Religi|Bahari,1276068,Budget,11,2026-01-03,4.85,True
USR01525,Wisatawan_01525,45,Perempuan,Palembang,Solo Traveler,Gunung|Edukasi|Pantai,7107297,Hostel,30,2024-01-15,3.95,True
USR01526,Wisatawan_01526,63,Laki-laki,Makassar,Backpacker,Religi|Bahari,1976562,Luxury,4,2023-11-19,4.42,True
USR01527,Wisatawan_01527,57,Laki-laki,Semarang,Solo Traveler,Kuliner|Petualangan|Bahari|Alam,1851966,Midrange,10,2023-01-05,3.71,False
USR01528,Wisatawan_01528,28,Perempuan,Padang,Solo Traveler,Bahari|Kuliner,6591325,Villa,14,2022-12-28,4.33,True
USR01529,Wisatawan_01529,48,Perempuan,Padang,Group Tour,Gunung|Sejarah|Pantai|Budaya,7222106,Villa,14,2025-02-08,4.04,True
USR01530,Wisatawan_01530,54,Laki-laki,Denpasar,Solo Traveler,Kuliner|Budaya|Pantai|Religi,4662962,Midrange,14,2024-02-09,4.18,True
USR01531,Wisatawan_01531,42,Laki-laki,Depok,Backpacker,Edukasi|Sejarah,1134861,Midrange,3,2023-07-14,4.04,True
USR01532,Wisatawan_01532,25,Perempuan,Makassar,Solo Traveler,Gunung|Budaya|Religi|Bahari,5582382,Hostel,20,2025-01-30,4.68,True
USR01533,Wisatawan_01533,52,Perempuan,Surabaya,Group Tour,Edukasi|Petualangan|Budaya|Kuliner,2713440,Luxury,6,2025-03-16,3.71,False
USR01534,Wisatawan_01534,39,Laki-laki,Tangerang,Group Tour,Alam|Sejarah,6429438,Luxury,30,2025-05-18,3.66,True
USR01535,Wisatawan_01535,61,Perempuan,Pekanbaru,Honeymoon,Sejarah|Petualangan,4627679,Villa,5,2026-02-07,4.77,True
USR01536,Wisatawan_01536,26,Laki-laki,Denpasar,Honeymoon,Pantai|Edukasi|Gunung|Sejarah,5668676,Hostel,8,2024-03-14,4.12,True
USR01537,Wisatawan_01537,47,Laki-laki,Makassar,Family,Budaya|Bahari|Edukasi,6544557,Villa,20,2024-04-12,4.83,True
USR01538,Wisatawan_01538,18,Perempuan,Depok,Backpacker,Bahari|Budaya|Edukasi|Sejarah,686561,Luxury,23,2023-08-01,3.86,True
USR01539,Wisatawan_01539,44,Perempuan,Jakarta,Backpacker,Gunung|Pantai|Sejarah,1316811,Villa,21,2022-03-16,4.63,True
USR01540,Wisatawan_01540,23,Perempuan,Jakarta,Backpacker,Budaya|Religi|Gunung|Petualangan,1704522,Budget,11,2025-01-28,4.14,True
USR01541,Wisatawan_01541,65,Perempuan,Jakarta,Honeymoon,Budaya|Kuliner|Pantai|Religi,3407676,Hostel,3,2023-09-15,4.39,True
USR01542,Wisatawan_01542,18,Laki-laki,Balikpapan,Solo Traveler,Edukasi|Alam|Sejarah|Religi,3651054,Luxury,8,2022-07-01,3.71,False
USR01543,Wisatawan_01543,44,Laki-laki,Pekanbaru,Group Tour,Sejarah|Budaya|Alam,6158470,Luxury,16,2025-06-21,4.12,True
USR01544,Wisatawan_01544,57,Perempuan,Medan,Group Tour,Bahari|Gunung|Kuliner,2684896,Budget,2,2024-09-02,4.0,True
USR01545,Wisatawan_01545,40,Perempuan,Medan,Group Tour,Budaya|Gunung|Religi|Edukasi,7069933,Midrange,29,2024-02-06,4.16,True
USR01546,Wisatawan_01546,39,Laki-laki,Palembang,Family,Bahari|Petualangan|Pantai,10057786,Hostel,15,2025-01-12,4.38,True
USR01547,Wisatawan_01547,63,Laki-laki,Depok,Honeymoon,Budaya|Sejarah|Kuliner,4013023,Hostel,30,2022-08-01,4.95,True
USR01548,Wisatawan_01548,43,Laki-laki,Semarang,Family,Pantai|Religi|Bahari,12062919,Luxury,23,2025-11-02,4.09,False
USR01549,Wisatawan_01549,57,Laki-laki,Semarang,Honeymoon,Budaya|Kuliner|Edukasi,4456474,Budget,20,2025-12-05,4.31,True
USR01550,Wisatawan_01550,38,Perempuan,Yogyakarta,Backpacker,Alam|Pantai|Gunung|Religi,589139,Budget,3,2025-07-22,4.19,False
USR01551,Wisatawan_01551,24,Laki-laki,Bandung,Group Tour,Alam|Religi|Petualangan,7260273,Budget,22,2025-02-15,3.75,True
USR01552,Wisatawan_01552,43,Laki-laki,Semarang,Group Tour,Gunung|Budaya|Pantai,4611746,Budget,22,2025-05-12,3.77,True
USR01553,Wisatawan_01553,54,Laki-laki,Bandung,Honeymoon,Pantai|Gunung|Sejarah,1999298,Budget,11,2024-11-30,4.79,True
USR01554,Wisatawan_01554,40,Perempuan,Yogyakarta,Group Tour,Sejarah|Pantai|Religi|Budaya,3677931,Budget,27,2023-05-11,3.65,False
USR01555,Wisatawan_01555,63,Perempuan,Bekasi,Family,Pantai|Sejarah|Bahari|Religi,5166528,Budget,30,2024-10-28,4.5,True
USR01556,Wisatawan_01556,21,Perempuan,Yogyakarta,Backpacker,Kuliner|Alam|Pantai|Gunung,1323489,Villa,4,2026-02-06,3.92,True
USR01557,Wisatawan_01557,20,Laki-laki,Depok,Family,Alam|Gunung|Bahari|Edukasi,10187497,Luxury,21,2022-09-05,4.86,True
USR01558,Wisatawan_01558,59,Laki-laki,Depok,Honeymoon,Sejarah|Kuliner|Edukasi,6662128,Villa,11,2025-04-18,3.57,False
USR01559,Wisatawan_01559,22,Perempuan,Tangerang,Backpacker,Edukasi|Pantai|Bahari|Kuliner,624413,Villa,14,2023-01-18,3.59,False
USR01560,Wisatawan_01560,63,Perempuan,Jakarta,Solo Traveler,Kuliner|Religi|Alam|Sejarah,5505565,Midrange,23,2024-11-23,4.49,True
USR01561,Wisatawan_01561,37,Perempuan,Pekanbaru,Group Tour,Pantai|Edukasi,7362708,Hostel,16,2023-07-20,4.07,True
USR01562,Wisatawan_01562,39,Laki-laki,Bandung,Honeymoon,Sejarah|Pantai|Gunung|Kuliner,1567527,Midrange,13,2024-05-12,3.88,False
USR01563,Wisatawan_01563,29,Perempuan,Depok,Honeymoon,Budaya|Pantai|Edukasi,2387245,Villa,23,2025-04-12,3.83,True
USR01564,Wisatawan_01564,37,Laki-laki,Jakarta,Honeymoon,Pantai|Edukasi|Petualangan|Religi,2299005,Budget,12,2024-09-30,3.51,False
USR01565,Wisatawan_01565,50,Laki-laki,Bandung,Honeymoon,Gunung|Petualangan,3538228,Hostel,15,2024-11-19,4.69,True
USR01566,Wisatawan_01566,36,Perempuan,Padang,Honeymoon,Bahari|Edukasi|Religi|Budaya,5329722,Villa,28,2025-01-27,3.63,False
USR01567,Wisatawan_01567,37,Laki-laki,Medan,Family,Petualangan|Budaya,9631049,Budget,29,2022-03-24,3.71,True
USR01568,Wisatawan_01568,40,Laki-laki,Makassar,Group Tour,Religi|Pantai|Budaya,3064799,Budget,30,2023-08-16,3.67,True
USR01569,Wisatawan_01569,28,Laki-laki,Bandung,Family,Petualangan|Budaya,14973802,Budget,21,2022-09-16,4.59,True
USR01570,Wisatawan_01570,22,Laki-laki,Depok,Honeymoon,Religi|Pantai|Sejarah|Alam,5899262,Budget,14,2025-07-10,4.66,False
USR01571,Wisatawan_01571,31,Perempuan,Depok,Group Tour,Gunung|Sejarah|Religi|Bahari,4615767,Hostel,6,2022-03-31,3.64,True
USR01572,Wisatawan_01572,63,Laki-laki,Tangerang,Backpacker,Edukasi|Kuliner|Gunung|Alam,1212338,Hostel,20,2025-04-02,4.26,False
USR01573,Wisatawan_01573,29,Perempuan,Balikpapan,Group Tour,Pantai|Gunung|Budaya,3816186,Midrange,24,2023-06-12,3.74,True
USR01574,Wisatawan_01574,29,Perempuan,Depok,Group Tour,Kuliner|Budaya,3293077,Midrange,2,2024-09-14,3.63,True
USR01575,Wisatawan_01575,49,Laki-laki,Denpasar,Honeymoon,Bahari|Gunung,6993143,Budget,14,2024-02-06,4.37,True
USR01576,Wisatawan_01576,62,Laki-laki,Denpasar,Backpacker,Pantai|Budaya|Edukasi|Sejarah,1911648,Midrange,2,2024-07-25,4.91,True
USR01577,Wisatawan_01577,32,Perempuan,Tangerang,Family,Budaya|Gunung|Kuliner,5190844,Luxury,23,2025-01-11,3.56,True
USR01578,Wisatawan_01578,50,Perempuan,Balikpapan,Backpacker,Petualangan|Alam,1376459,Hostel,7,2026-02-07,4.52,True
USR01579,Wisatawan_01579,40,Perempuan,Tangerang,Group Tour,Sejarah|Petualangan|Gunung,3436167,Villa,18,2024-11-10,3.7,True
USR01580,Wisatawan_01580,61,Laki-laki,Bekasi,Backpacker,Petualangan|Gunung,1866842,Hostel,10,2023-12-31,4.8,True
USR01581,Wisatawan_01581,28,Laki-laki,Surabaya,Group Tour,Alam|Kuliner,7783689,Villa,27,2024-07-27,3.6,False
USR01582,Wisatawan_01582,43,Laki-laki,Padang,Family,Gunung|Petualangan,5530604,Hostel,1,2023-04-23,3.58,False
USR01583,Wisatawan_01583,53,Perempuan,Tangerang,Honeymoon,Petualangan|Kuliner,5003787,Hostel,30,2025-04-05,3.63,False
USR01584,Wisatawan_01584,41,Perempuan,Bekasi,Honeymoon,Alam|Edukasi|Pantai,2007045,Hostel,14,2023-12-04,4.97,True
USR01585,Wisatawan_01585,56,Perempuan,Semarang,Family,Alam|Petualangan,6770171,Midrange,15,2025-01-20,3.69,True
USR01586,Wisatawan_01586,42,Laki-laki,Surabaya,Family,Budaya|Alam|Kuliner,10278625,Hostel,22,2025-05-07,4.88,True
USR01587,Wisatawan_01587,59,Perempuan,Makassar,Group Tour,Budaya|Gunung|Pantai|Alam,7333658,Hostel,20,2022-04-07,4.43,False
USR01588,Wisatawan_01588,27,Laki-laki,Yogyakarta,Family,Edukasi|Petualangan|Alam|Gunung,8219977,Midrange,18,2024-03-21,4.71,True
USR01589,Wisatawan_01589,64,Laki-laki,Balikpapan,Honeymoon,Pantai|Sejarah|Kuliner,5366586,Midrange,8,2024-08-28,4.92,True
USR01590,Wisatawan_01590,62,Laki-laki,Denpasar,Family,Bahari|Religi|Petualangan,4301045,Budget,12,2024-08-15,4.05,False
USR01591,Wisatawan_01591,64,Perempuan,Tangerang,Solo Traveler,Religi|Petualangan|Alam,7286704,Luxury,7,2024-02-05,4.95,False
USR01592,Wisatawan_01592,41,Perempuan,Palembang,Group Tour,Edukasi|Bahari|Petualangan,5461001,Budget,14,2024-12-12,4.86,True
USR01593,Wisatawan_01593,23,Perempuan,Semarang,Family,Bahari|Pantai,8758906,Villa,11,2022-08-26,4.88,True
USR01594,Wisatawan_01594,50,Laki-laki,Padang,Backpacker,Edukasi|Budaya|Sejarah,1216576,Luxury,19,2023-12-25,4.1,False
USR01595,Wisatawan_01595,29,Laki-laki,Tangerang,Backpacker,Budaya|Kuliner|Sejarah,1002328,Villa,4,2024-08-17,3.77,True
USR01596,Wisatawan_01596,36,Perempuan,Yogyakarta,Backpacker,Edukasi|Kuliner|Bahari|Petualangan,1900263,Midrange,14,2025-06-19,3.95,True
USR01597,Wisatawan_01597,37,Perempuan,Bekasi,Family,Kuliner|Religi|Edukasi,3936781,Budget,30,2022-04-20,4.86,True
USR01598,Wisatawan_01598,52,Perempuan,Balikpapan,Backpacker,Budaya|Gunung,1539521,Budget,12,2023-01-15,4.17,True
USR01599,Wisatawan_01599,38,Perempuan,Pekanbaru,Family,Alam|Budaya|Petualangan|Edukasi,6508371,Hostel,9,2024-08-15,4.77,False
USR01600,Wisatawan_01600,21,Laki-laki,Yogyakarta,Backpacker,Pantai|Bahari,1542746,Hostel,26,2024-03-15,4.81,True
USR01601,Wisatawan_01601,32,Perempuan,Bandung,Solo Traveler,Petualangan|Edukasi|Sejarah|Kuliner,5382240,Midrange,7,2023-06-30,3.51,True
USR01602,Wisatawan_01602,21,Perempuan,Pekanbaru,Backpacker,Religi|Bahari,1819737,Budget,1,2024-01-22,3.99,True
USR01603,Wisatawan_01603,20,Perempuan,Pekanbaru,Backpacker,Budaya|Edukasi|Gunung|Bahari,818731,Midrange,11,2023-07-10,4.49,True
USR01604,Wisatawan_01604,25,Perempuan,Medan,Solo Traveler,Gunung|Kuliner|Petualangan|Alam,1722044,Budget,16,2025-03-13,4.86,True
USR01605,Wisatawan_01605,25,Perempuan,Semarang,Family,Budaya|Bahari|Petualangan|Gunung,9343187,Budget,20,2022-07-03,3.78,False
USR01606,Wisatawan_01606,33,Perempuan,Bekasi,Honeymoon,Kuliner|Edukasi|Budaya,2572236,Midrange,5,2022-07-13,4.54,False
USR01607,Wisatawan_01607,32,Laki-laki,Jakarta,Group Tour,Sejarah|Religi|Kuliner,3094708,Luxury,8,2025-05-24,3.84,False
USR01608,Wisatawan_01608,23,Laki-laki,Tangerang,Group Tour,Gunung|Pantai|Religi,4436080,Budget,17,2025-01-25,4.08,False
USR01609,Wisatawan_01609,25,Laki-laki,Palembang,Group Tour,Gunung|Pantai,2828712,Hostel,4,2025-03-30,4.09,True
USR01610,Wisatawan_01610,59,Laki-laki,Denpasar,Group Tour,Religi|Petualangan,3364463,Luxury,18,2024-09-02,4.67,False
USR01611,Wisatawan_01611,30,Perempuan,Bandung,Honeymoon,Kuliner|Edukasi,5212933,Midrange,5,2025-03-19,4.88,True
USR01612,Wisatawan_01612,58,Perempuan,Makassar,Backpacker,Sejarah|Bahari,1773869,Villa,5,2022-05-23,4.99,True
USR01613,Wisatawan_01613,29,Laki-laki,Palembang,Honeymoon,Edukasi|Sejarah,4897615,Midrange,12,2022-06-10,3.57,False
USR01614,Wisatawan_01614,33,Laki-laki,Pekanbaru,Solo Traveler,Gunung|Bahari|Pantai|Budaya,3552206,Hostel,22,2023-05-12,3.91,True
USR01615,Wisatawan_01615,18,Perempuan,Medan,Solo Traveler,Alam|Gunung|Sejarah|Bahari,7111998,Budget,29,2022-06-02,3.61,False
USR01616,Wisatawan_01616,29,Laki-laki,Depok,Solo Traveler,Petualangan|Kuliner|Religi,7045695,Luxury,13,2025-10-06,3.97,True
USR01617,Wisatawan_01617,48,Perempuan,Makassar,Backpacker,Gunung|Budaya|Edukasi|Bahari,1258187,Budget,14,2024-08-13,3.61,True
USR01618,Wisatawan_01618,39,Laki-laki,Bekasi,Solo Traveler,Gunung|Petualangan|Kuliner|Alam,3778506,Luxury,15,2023-01-19,4.24,True
USR01619,Wisatawan_01619,21,Laki-laki,Jakarta,Solo Traveler,Budaya|Petualangan|Edukasi,1504428,Budget,3,2022-08-17,4.8,False
USR01620,Wisatawan_01620,24,Laki-laki,Bandung,Family,Gunung|Kuliner|Bahari,14100349,Hostel,29,2022-08-22,4.11,False
USR01621,Wisatawan_01621,43,Perempuan,Medan,Backpacker,Budaya|Petualangan,1687815,Hostel,29,2023-05-29,3.85,True
USR01622,Wisatawan_01622,26,Perempuan,Yogyakarta,Solo Traveler,Religi|Sejarah,6969660,Villa,17,2023-02-13,4.43,False
USR01623,Wisatawan_01623,40,Laki-laki,Yogyakarta,Family,Edukasi|Alam|Kuliner|Pantai,13693838,Villa,3,2022-08-02,4.65,True
USR01624,Wisatawan_01624,37,Perempuan,Bandung,Family,Gunung|Budaya,3518033,Budget,6,2025-06-10,4.38,True
USR01625,Wisatawan_01625,19,Perempuan,Makassar,Honeymoon,Edukasi|Religi|Alam,5579295,Hostel,1,2025-11-02,3.5,False
USR01626,Wisatawan_01626,53,Perempuan,Makassar,Solo Traveler,Petualangan|Religi|Edukasi|Budaya,4818895,Villa,15,2022-10-17,4.18,True
USR01627,Wisatawan_01627,23,Perempuan,Balikpapan,Solo Traveler,Petualangan|Pantai|Alam,3188679,Luxury,2,2025-12-27,4.11,True
USR01628,Wisatawan_01628,38,Laki-laki,Jakarta,Family,Petualangan|Alam|Edukasi|Bahari,10889649,Midrange,15,2023-08-24,3.62,True
USR01629,Wisatawan_01629,26,Perempuan,Medan,Group Tour,Kuliner|Pantai|Sejarah,7338013,Villa,15,2026-01-27,3.77,True
USR01630,Wisatawan_01630,25,Laki-laki,Tangerang,Family,Kuliner|Petualangan|Alam,11875419,Midrange,3,2024-05-10,4.42,True
USR01631,Wisatawan_01631,57,Perempuan,Palembang,Solo Traveler,Petualangan|Kuliner|Alam|Budaya,4424947,Luxury,28,2024-06-24,4.62,True
USR01632,Wisatawan_01632,63,Perempuan,Bekasi,Honeymoon,Petualangan|Kuliner,2112317,Villa,8,2024-09-01,3.91,False
USR01633,Wisatawan_01633,36,Perempuan,Balikpapan,Family,Alam|Pantai|Budaya,12645555,Midrange,8,2025-11-07,4.39,False
USR01634,Wisatawan_01634,26,Perempuan,Denpasar,Group Tour,Edukasi|Bahari,7564544,Villa,19,2024-08-09,3.65,True
USR01635,Wisatawan_01635,24,Perempuan,Bandung,Backpacker,Budaya|Gunung,1697488,Hostel,25,2025-11-16,4.22,True
USR01636,Wisatawan_01636,51,Perempuan,Yogyakarta,Honeymoon,Petualangan|Sejarah|Bahari|Kuliner,3116622,Villa,5,2025-05-31,3.56,True
USR01637,Wisatawan_01637,20,Perempuan,Pekanbaru,Honeymoon,Petualangan|Gunung|Budaya,3833187,Villa,8,2022-12-10,3.58,True
USR01638,Wisatawan_01638,27,Laki-laki,Padang,Honeymoon,Kuliner|Religi,2394528,Luxury,28,2023-11-30,4.8,False
USR01639,Wisatawan_01639,30,Perempuan,Yogyakarta,Honeymoon,Religi|Pantai|Petualangan|Edukasi,6385108,Budget,30,2022-11-26,4.41,True
USR01640,Wisatawan_01640,34,Perempuan,Medan,Honeymoon,Sejarah|Petualangan|Bahari,6135129,Midrange,3,2025-09-17,3.83,True
USR01641,Wisatawan_01641,21,Laki-laki,Medan,Family,Budaya|Edukasi|Pantai,7976514,Midrange,7,2024-05-19,4.19,True
USR01642,Wisatawan_01642,34,Laki-laki,Jakarta,Solo Traveler,Kuliner|Religi|Petualangan,3244094,Villa,24,2022-03-26,4.51,False
USR01643,Wisatawan_01643,52,Perempuan,Denpasar,Backpacker,Budaya|Alam|Petualangan|Religi,568512,Villa,2,2025-04-05,4.83,True
USR01644,Wisatawan_01644,59,Perempuan,Surabaya,Solo Traveler,Alam|Kuliner|Pantai,5175503,Luxury,7,2024-05-01,3.59,True
USR01645,Wisatawan_01645,52,Laki-laki,Bandung,Honeymoon,Edukasi|Alam|Petualangan|Kuliner,1893691,Luxury,6,2023-08-09,4.63,True
USR01646,Wisatawan_01646,30,Laki-laki,Bekasi,Family,Pantai|Budaya,5239365,Budget,5,2024-04-07,4.1,True
USR01647,Wisatawan_01647,31,Laki-laki,Jakarta,Family,Kuliner|Alam,3167114,Hostel,15,2023-08-24,3.6,True
USR01648,Wisatawan_01648,60,Perempuan,Balikpapan,Solo Traveler,Religi|Petualangan,5327673,Midrange,25,2023-06-09,4.41,True
USR01649,Wisatawan_01649,38,Laki-laki,Makassar,Family,Sejarah|Kuliner|Pantai|Religi,3950689,Midrange,30,2024-10-28,4.6,True
USR01650,Wisatawan_01650,49,Laki-laki,Medan,Family,Budaya|Pantai|Edukasi,6942441,Villa,10,2023-07-20,3.6,True
USR01651,Wisatawan_01651,23,Laki-laki,Bandung,Solo Traveler,Budaya|Alam|Pantai|Edukasi,7520498,Budget,15,2023-10-19,4.87,True
USR01652,Wisatawan_01652,60,Laki-laki,Pekanbaru,Group Tour,Religi|Sejarah|Alam,5380317,Hostel,4,2022-08-18,4.68,True
USR01653,Wisatawan_01653,34,Perempuan,Yogyakarta,Backpacker,Kuliner|Bahari|Religi|Gunung,1310166,Hostel,21,2025-04-15,4.01,True
USR01654,Wisatawan_01654,29,Laki-laki,Padang,Family,Sejarah|Petualangan|Bahari|Religi,8312637,Villa,10,2024-09-09,4.87,True
USR01655,Wisatawan_01655,33,Laki-laki,Tangerang,Solo Traveler,Gunung|Budaya|Edukasi|Religi,3589633,Budget,3,2025-11-08,3.68,False
USR01656,Wisatawan_01656,50,Perempuan,Denpasar,Backpacker,Petualangan|Pantai|Gunung|Kuliner,994311,Budget,28,2023-05-27,3.94,True
USR01657,Wisatawan_01657,58,Laki-laki,Semarang,Family,Edukasi|Alam,13037208,Luxury,6,2022-10-06,3.98,True
USR01658,Wisatawan_01658,49,Laki-laki,Bandung,Backpacker,Petualangan|Alam|Kuliner,862101,Midrange,18,2023-07-28,3.77,True
USR01659,Wisatawan_01659,41,Laki-laki,Surabaya,Honeymoon,Budaya|Petualangan|Sejarah,2755384,Luxury,19,2022-06-30,4.07,True
USR01660,Wisatawan_01660,30,Laki-laki,Medan,Backpacker,Alam|Edukasi|Religi,1951975,Budget,10,2023-04-21,4.76,False
USR01661,Wisatawan_01661,50,Perempuan,Jakarta,Group Tour,Religi|Pantai|Budaya,6366320,Budget,28,2024-01-08,4.42,False
USR01662,Wisatawan_01662,50,Perempuan,Medan,Honeymoon,Religi|Edukasi|Alam|Bahari,2098707,Midrange,13,2023-09-22,4.45,True
USR01663,Wisatawan_01663,28,Perempuan,Palembang,Group Tour,Alam|Budaya,7716637,Hostel,30,2023-04-30,4.21,True
USR01664,Wisatawan_01664,28,Laki-laki,Jakarta,Honeymoon,Gunung|Petualangan|Sejarah,6258343,Villa,3,2025-04-28,4.71,True
USR01665,Wisatawan_01665,19,Laki-laki,Bandung,Honeymoon,Alam|Gunung|Bahari|Budaya,6304194,Hostel,7,2025-11-18,3.73,True
USR01666,Wisatawan_01666,38,Laki-laki,Palembang,Group Tour,Religi|Budaya,4874092,Hostel,6,2022-08-18,4.58,True
USR01667,Wisatawan_01667,20,Laki-laki,Semarang,Solo Traveler,Alam|Bahari|Pantai|Sejarah,4662364,Villa,11,2025-07-29,3.79,True
USR01668,Wisatawan_01668,32,Laki-laki,Jakarta,Group Tour,Edukasi|Bahari|Kuliner,7877717,Midrange,3,2022-07-08,3.63,True
USR01669,Wisatawan_01669,24,Perempuan,Denpasar,Family,Bahari|Gunung|Sejarah,4279588,Villa,5,2023-09-05,4.32,False
USR01670,Wisatawan_01670,43,Laki-laki,Padang,Honeymoon,Gunung|Bahari|Sejarah|Budaya,1570767,Villa,18,2025-10-16,4.08,True
USR01671,Wisatawan_01671,26,Perempuan,Bandung,Backpacker,Bahari|Religi|Edukasi|Sejarah,589297,Villa,16,2024-09-30,4.75,True
USR01672,Wisatawan_01672,65,Perempuan,Makassar,Solo Traveler,Alam|Gunung|Petualangan,6850303,Midrange,7,2024-06-16,4.49,True
USR01673,Wisatawan_01673,57,Perempuan,Padang,Family,Budaya|Gunung,14993344,Midrange,6,2026-01-08,3.96,True
USR01674,Wisatawan_01674,20,Perempuan,Depok,Honeymoon,Gunung|Alam,2868141,Hostel,17,2022-12-07,4.66,True
USR01675,Wisatawan_01675,23,Perempuan,Bandung,Solo Traveler,Edukasi|Alam|Gunung,6658971,Midrange,17,2022-03-15,3.8,True
